chunk,type,seed,p_mean,p_levene
ds_21_40,shuffle,42,0.7087484742925397,0.004406645145954749
ds_21_40,shuffle,43,0.9181350078103465,0.703928366885924
ds_21_40,shuffle,44,0.7728914966251441,0.948576236804208
ds_21_40,shuffle,45,0.3228899051276215,0.4238953450898827
ds_21_40,shuffle,46,0.5117091265499693,0.004959057643758347
ds_21_40,shuffle,47,0.2661945058139646,0.44381354407305934
ds_21_40,shuffle,48,0.6876274664437508,0.9314397895372396
ds_21_40,shuffle,49,0.4350618497972486,0.13725142790044934
ds_21_40,shuffle,50,0.055441998973926356,0.39294038325534364
ds_21_40,shuffle,51,0.8984673854257254,0.023708551228426234
ds_21_40,shuffle,52,0.09776734255191136,0.021822345939034243
ds_21_40,shuffle,53,0.9864652991183079,0.5202682037971699
ds_21_40,shuffle,54,0.062235495902932474,7.714881808715598e-05
ds_21_40,shuffle,55,0.7009351752552803,0.47653021489995984
ds_21_40,shuffle,56,0.09229101537703616,0.0005189835962920928
ds_21_40,shuffle,57,0.5735467612396077,0.149671126540762
ds_21_40,shuffle,58,0.8227328374507517,0.024796688294800088
ds_21_40,shuffle,59,0.06156893539570766,0.7259876258316688
ds_21_40,shuffle,60,0.2926389048162323,0.0004566834767078786
ds_21_40,shuffle,61,0.5279041626328936,0.10779949036351004
ds_21_40,shuffle,62,0.5685068886425264,0.3055728335527429
ds_21_40,shuffle,63,0.9482621986425783,0.1673086261672704
ds_21_40,shuffle,64,0.34263749213750067,0.8101588013642937
ds_21_40,shuffle,65,0.44467601121565026,0.5053417837183524
ds_21_40,shuffle,66,0.05957298626027906,0.15363544558920916
ds_21_40,shuffle,67,0.39975824552130723,5.852130170116125e-05
ds_21_40,shuffle,68,0.2745722338862419,0.00770535003795454
ds_21_40,shuffle,69,0.22204695868025268,3.2989437592286475e-05
ds_21_40,shuffle,70,0.05474586571442419,0.1505155312879313
ds_21_40,shuffle,71,0.44103518936860303,0.21958652605684215
ds_21_40,shuffle,72,0.3623225902709804,0.0009917929661498943
ds_21_40,shuffle,73,0.7399714202091778,0.4058119813251288
